trip_id,route_id,route_long_name,route_color,stop_id,service_id,duration_minutes
1302,6,Port Jervis Line,FFD411,11,4,132.0
1303,6,Port Jervis Line,FFD411,11,12,139.0
1304,6,Port Jervis Line,FFD411,12,1,131.0
1305,6,Port Jervis Line,FFD411,12,1,134.0
1306,6,Port Jervis Line,FFD411,16,1,142.0
1307,6,Port Jervis Line,FFD411,18,1,147.0
1308,6,Port Jervis Line,FFD411,18,1,147.0
1309,6,Port Jervis Line,FFD411,25,1,157.0
1310,6,Port Jervis Line,FFD411,25,1,157.0
1311,6,Port Jervis Line,FFD411,13,2,113.0
1312,6,Port Jervis Line,FFD411,12,2,136.0
1313,6,Port Jervis Line,FFD411,12,2,134.0
1314,6,Port Jervis Line,FFD411,12,2,135.0
1315,6,Port Jervis Line,FFD411,12,2,134.0
1316,6,Port Jervis Line,FFD411,12,2,133.0
1317,6,Port Jervis Line,FFD411,12,2,137.0
1318,6,Port Jervis Line,FFD411,13,2,139.0
1319,6,Port Jervis Line,FFD411,14,2,143.0
1320,6,Port Jervis Line,FFD411,18,2,147.0
1321,6,Port Jervis Line,FFD411,19,2,147.0
1322,6,Port Jervis Line,FFD411,25,2,158.0
1323,6,Port Jervis Line,FFD411,8,2,130.0
1324,6,Port Jervis Line,FFD411,9,5,102.0
1325,6,Port Jervis Line,FFD411,25,5,157.0
1326,6,Port Jervis Line,FFD411,25,7,155.0
1327,6,Port Jervis Line,FFD411,11,4,135.0
1328,6,Port Jervis Line,FFD411,12,13,135.0
1329,6,Port Jervis Line,FFD411,25,14,155.0
1330,6,Port Jervis Line,FFD411,13,1,137.0
1331,6,Port Jervis Line,FFD411,13,1,134.0
1332,6,Port Jervis Line,FFD411,16,1,147.0
1333,6,Port Jervis Line,FFD411,18,1,148.0
1334,6,Port Jervis Line,FFD411,18,1,149.0
1335,6,Port Jervis Line,FFD411,23,1,154.0
1336,6,Port Jervis Line,FFD411,10,15,102.0
1337,6,Port Jervis Line,FFD411,8,15,130.0
1338,6,Port Jervis Line,FFD411,11,2,107.0
1339,6,Port Jervis Line,FFD411,11,2,131.0
1340,6,Port Jervis Line,FFD411,11,2,133.0
1341,6,Port Jervis Line,FFD411,11,2,133.0
1342,6,Port Jervis Line,FFD411,11,2,135.0
1343,6,Port Jervis Line,FFD411,12,2,146.0
1344,6,Port Jervis Line,FFD411,12,2,134.0
1345,6,Port Jervis Line,FFD411,12,2,134.0
1346,6,Port Jervis Line,FFD411,13,2,138.0
1347,6,Port Jervis Line,FFD411,22,2,154.0
1348,6,Port Jervis Line,FFD411,25,2,157.0
1349,6,Port Jervis Line,FFD411,26,5,158.0
1350,6,Port Jervis Line,FFD411,11,5,133.0
