trip_id,route_id,route_long_name,route_color,stop_id,service_id,duration_minutes
1414,7,Morris & Essex Line,08A652,18,2,92.0
1415,7,Morris & Essex Line,08A652,18,2,88.0
1416,7,Morris & Essex Line,08A652,18,2,109.0
1417,7,Morris & Essex Line,08A652,18,2,114.0
1418,7,Morris & Essex Line,08A652,19,2,80.0
1419,7,Morris & Essex Line,08A652,20,2,94.0
1420,7,Morris & Essex Line,08A652,20,2,88.0
1421,7,Morris & Essex Line,08A652,20,2,86.0
1422,7,Morris & Essex Line,08A652,20,2,112.0
1423,7,Morris & Essex Line,08A652,20,2,99.0
1424,7,Morris & Essex Line,08A652,25,2,122.0
1425,7,Morris & Essex Line,08A652,25,2,120.0
1426,7,Morris & Essex Line,08A652,4,2,40.0
1427,7,Morris & Essex Line,08A652,5,2,47.0
1428,7,Morris & Essex Line,08A652,7,2,46.0
1429,7,Morris & Essex Line,08A652,9,2,52.0
1430,7,Morris & Essex Line,08A652,9,2,50.0
1431,7,Morris & Essex Line,08A652,16,5,85.0
1432,7,Morris & Essex Line,08A652,9,5,43.0
1433,7,Morris & Essex Line,08A652,18,7,94.0
1434,7,Morris & Essex Line,08A652,20,7,94.0
1435,7,Morris & Essex Line,08A652,11,4,48.0
1436,7,Morris & Essex Line,08A652,12,4,47.0
1437,7,Morris & Essex Line,08A652,12,4,49.0
1438,7,Morris & Essex Line,08A652,12,4,49.0
1439,7,Morris & Essex Line,08A652,12,4,49.0
1440,7,Morris & Essex Line,08A652,12,4,50.0
1441,7,Morris & Essex Line,08A652,17,4,94.0
1442,7,Morris & Essex Line,08A652,20,4,105.0
1443,7,Morris & Essex Line,08A652,11,13,76.0
1444,7,Morris & Essex Line,08A652,11,13,82.0
1445,7,Morris & Essex Line,08A652,16,13,91.0
1446,7,Morris & Essex Line,08A652,20,3,99.0
1447,7,Morris & Essex Line,08A652,21,3,103.0
1448,7,Morris & Essex Line,08A652,19,1,103.0
1449,7,Morris & Essex Line,08A652,19,1,103.0
1450,7,Morris & Essex Line,08A652,19,1,103.0
1451,7,Morris & Essex Line,08A652,19,1,103.0
1452,7,Morris & Essex Line,08A652,19,1,103.0
1453,7,Morris & Essex Line,08A652,19,1,103.0
1454,7,Morris & Essex Line,08A652,19,1,103.0
1455,7,Morris & Essex Line,08A652,19,1,103.0
1456,7,Morris & Essex Line,08A652,19,1,103.0
1457,7,Morris & Essex Line,08A652,20,1,105.0
1458,7,Morris & Essex Line,08A652,20,1,105.0
1459,7,Morris & Essex Line,08A652,20,1,105.0
1460,7,Morris & Essex Line,08A652,20,1,105.0
1461,7,Morris & Essex Line,08A652,20,1,105.0
1462,7,Morris & Essex Line,08A652,20,1,105.0
1463,7,Morris & Essex Line,08A652,20,1,105.0
1464,7,Morris & Essex Line,08A652,20,1,105.0
1465,7,Morris & Essex Line,08A652,11,15,82.0
1466,7,Morris & Essex Line,08A652,10,2,51.0
1467,7,Morris & Essex Line,08A652,10,2,50.0
1468,7,Morris & Essex Line,08A652,10,2,46.0
1469,7,Morris & Essex Line,08A652,11,2,46.0
1470,7,Morris & Essex Line,08A652,11,2,47.0
1471,7,Morris & Essex Line,08A652,11,2,49.0
1472,7,Morris & Essex Line,08A652,11,2,49.0
1473,7,Morris & Essex Line,08A652,11,2,75.0
1474,7,Morris & Essex Line,08A652,11,2,83.0
1475,7,Morris & Essex Line,08A652,12,2,48.0
1476,7,Morris & Essex Line,08A652,11,2,83.0
1477,7,Morris & Essex Line,08A652,11,2,73.0
1478,7,Morris & Essex Line,08A652,12,2,78.0
1479,7,Morris & Essex Line,08A652,12,2,80.0
1480,7,Morris & Essex Line,08A652,12,2,82.0
1481,7,Morris & Essex Line,08A652,13,2,82.0
1482,7,Morris & Essex Line,08A652,16,2,116.0
1483,7,Morris & Essex Line,08A652,16,2,90.0
1484,7,Morris & Essex Line,08A652,16,2,91.0
1485,7,Morris & Essex Line,08A652,16,2,81.0
1486,7,Morris & Essex Line,08A652,17,2,87.0
1487,7,Morris & Essex Line,08A652,17,2,89.0
1488,7,Morris & Essex Line,08A652,17,2,89.0
1489,7,Morris & Essex Line,08A652,17,2,91.0
1490,7,Morris & Essex Line,08A652,17,2,91.0
1491,7,Morris & Essex Line,08A652,17,2,94.0
1492,7,Morris & Essex Line,08A652,18,2,86.0
1493,7,Morris & Essex Line,08A652,18,2,101.0
1494,7,Morris & Essex Line,08A652,18,2,88.0
1495,7,Morris & Essex Line,08A652,18,2,90.0
1496,7,Morris & Essex Line,08A652,18,2,94.0
1497,7,Morris & Essex Line,08A652,19,2,86.0
1498,7,Morris & Essex Line,08A652,19,2,87.0
1499,7,Morris & Essex Line,08A652,19,2,95.0
1500,7,Morris & Essex Line,08A652,18,2,91.0
1501,7,Morris & Essex Line,08A652,20,2,90.0
1502,7,Morris & Essex Line,08A652,20,2,89.0
1503,7,Morris & Essex Line,08A652,20,2,123.0
1504,7,Morris & Essex Line,08A652,20,2,93.0
1505,7,Morris & Essex Line,08A652,20,2,93.0
1506,7,Morris & Essex Line,08A652,21,2,92.0
1507,7,Morris & Essex Line,08A652,25,2,130.0
1508,7,Morris & Essex Line,08A652,25,2,135.0
1509,7,Morris & Essex Line,08A652,8,2,45.0
1510,7,Morris & Essex Line,08A652,8,2,47.0
1511,7,Morris & Essex Line,08A652,9,2,48.0
1512,7,Morris & Essex Line,08A652,9,2,50.0
1513,7,Morris & Essex Line,08A652,9,2,49.0
1514,7,Morris & Essex Line,08A652,9,2,51.0
1515,7,Morris & Essex Line,08A652,9,2,54.0
1516,7,Morris & Essex Line,08A652,21,5,97.0
1517,7,Morris & Essex Line,08A652,21,5,97.0
1518,7,Morris & Essex Line,08A652,21,11,97.0
1519,7,Morris & Essex Line,08A652,20,5,94.0
1520,7,Morris & Essex Line,08A652,21,5,97.0
