trip_id,route_id,route_long_name,route_color,stop_id,service_id,duration_minutes
1982,11,North Jersey Coast Line,03A3DF,7,1,37.0
1983,11,North Jersey Coast Line,03A3DF,8,1,39.0
1984,11,North Jersey Coast Line,03A3DF,8,1,39.0
1985,11,North Jersey Coast Line,03A3DF,8,1,39.0
1986,11,North Jersey Coast Line,03A3DF,8,1,41.0
1987,11,North Jersey Coast Line,03A3DF,20,15,129.0
1988,11,North Jersey Coast Line,03A3DF,10,2,87.0
1989,11,North Jersey Coast Line,03A3DF,11,2,86.0
1990,11,North Jersey Coast Line,03A3DF,11,2,91.0
1991,11,North Jersey Coast Line,03A3DF,11,2,60.0
1992,11,North Jersey Coast Line,03A3DF,12,2,87.0
1993,11,North Jersey Coast Line,03A3DF,12,2,63.0
1994,11,North Jersey Coast Line,03A3DF,12,2,62.0
1995,11,North Jersey Coast Line,03A3DF,12,2,72.0
1996,11,North Jersey Coast Line,03A3DF,12,2,65.0
1997,11,North Jersey Coast Line,03A3DF,14,2,95.0
1998,11,North Jersey Coast Line,03A3DF,14,2,94.0
1999,11,North Jersey Coast Line,03A3DF,15,2,99.0
2000,11,North Jersey Coast Line,03A3DF,15,2,96.0
2001,11,North Jersey Coast Line,03A3DF,15,2,95.0
2002,11,North Jersey Coast Line,03A3DF,16,2,95.0
2003,11,North Jersey Coast Line,03A3DF,17,2,94.0
2004,11,North Jersey Coast Line,03A3DF,17,2,99.0
2005,11,North Jersey Coast Line,03A3DF,17,2,96.0
2006,11,North Jersey Coast Line,03A3DF,17,2,99.0
2007,11,North Jersey Coast Line,03A3DF,17,2,100.0
2008,11,North Jersey Coast Line,03A3DF,17,2,100.0
2009,11,North Jersey Coast Line,03A3DF,17,2,96.0
2010,11,North Jersey Coast Line,03A3DF,17,2,96.0
2011,11,North Jersey Coast Line,03A3DF,18,2,100.0
2012,11,North Jersey Coast Line,03A3DF,18,2,99.0
2013,11,North Jersey Coast Line,03A3DF,18,2,98.0
2014,11,North Jersey Coast Line,03A3DF,18,2,101.0
2015,11,North Jersey Coast Line,03A3DF,18,2,106.0
2016,11,North Jersey Coast Line,03A3DF,18,2,98.0
2017,11,North Jersey Coast Line,03A3DF,18,2,102.0
2018,11,North Jersey Coast Line,03A3DF,20,2,126.0
2019,11,North Jersey Coast Line,03A3DF,21,2,128.0
2020,11,North Jersey Coast Line,03A3DF,6,2,47.0
2021,11,North Jersey Coast Line,03A3DF,6,2,48.0
2022,11,North Jersey Coast Line,03A3DF,18,11,98.0
2023,11,North Jersey Coast Line,03A3DF,18,5,99.0
2024,11,North Jersey Coast Line,03A3DF,18,5,100.0
2025,11,North Jersey Coast Line,03A3DF,18,5,98.0
