trip_id,route_id,route_long_name,route_color,stop_id,service_id,duration_minutes
3210,17,Riverline Light Rail,00008B,21,9,67.0
3211,17,Riverline Light Rail,00008B,21,9,67.0
3212,17,Riverline Light Rail,00008B,21,9,67.0
3213,17,Riverline Light Rail,00008B,21,9,67.0
3214,17,Riverline Light Rail,00008B,21,9,67.0
3215,17,Riverline Light Rail,00008B,8,9,25.0
3216,17,Riverline Light Rail,00008B,21,9,67.0
3217,17,Riverline Light Rail,00008B,21,9,67.0
3218,17,Riverline Light Rail,00008B,21,9,67.0
3219,17,Riverline Light Rail,00008B,21,9,67.0
3220,17,Riverline Light Rail,00008B,21,9,67.0
3221,17,Riverline Light Rail,00008B,21,9,67.0
3222,17,Riverline Light Rail,00008B,21,9,67.0
3223,17,Riverline Light Rail,00008B,21,9,67.0
3224,17,Riverline Light Rail,00008B,21,9,67.0
3225,17,Riverline Light Rail,00008B,21,9,67.0
3226,17,Riverline Light Rail,00008B,21,9,67.0
3227,17,Riverline Light Rail,00008B,21,9,67.0
3228,17,Riverline Light Rail,00008B,21,9,67.0
3229,17,Riverline Light Rail,00008B,21,9,67.0
3230,17,Riverline Light Rail,00008B,21,9,67.0
3231,17,Riverline Light Rail,00008B,21,9,67.0
3232,17,Riverline Light Rail,00008B,21,9,67.0
3233,17,Riverline Light Rail,00008B,21,9,67.0
3234,17,Riverline Light Rail,00008B,21,9,67.0
3235,17,Riverline Light Rail,00008B,21,9,67.0
3236,17,Riverline Light Rail,00008B,21,9,67.0
3237,17,Riverline Light Rail,00008B,21,9,67.0
3238,17,Riverline Light Rail,00008B,21,9,67.0
3239,17,Riverline Light Rail,00008B,21,9,67.0
3240,17,Riverline Light Rail,00008B,21,9,67.0
3241,17,Riverline Light Rail,00008B,21,9,67.0
3242,17,Riverline Light Rail,00008B,21,9,67.0
3243,17,Riverline Light Rail,00008B,21,9,67.0
3244,17,Riverline Light Rail,00008B,21,9,67.0
3245,17,Riverline Light Rail,00008B,21,9,67.0
3246,17,Riverline Light Rail,00008B,21,9,67.0
3247,17,Riverline Light Rail,00008B,7,9,18.0
3248,17,Riverline Light Rail,00008B,21,10,67.0
3249,17,Riverline Light Rail,00008B,21,10,67.0
3250,17,Riverline Light Rail,00008B,21,10,67.0
3251,17,Riverline Light Rail,00008B,21,10,67.0
3252,17,Riverline Light Rail,00008B,21,10,67.0
3253,17,Riverline Light Rail,00008B,21,10,67.0
3254,17,Riverline Light Rail,00008B,21,10,67.0
3255,17,Riverline Light Rail,00008B,21,10,67.0
3256,17,Riverline Light Rail,00008B,21,10,67.0
3257,17,Riverline Light Rail,00008B,21,10,67.0
3258,17,Riverline Light Rail,00008B,21,10,67.0
3259,17,Riverline Light Rail,00008B,21,10,67.0
3260,17,Riverline Light Rail,00008B,21,10,67.0
3261,17,Riverline Light Rail,00008B,21,10,67.0
3262,17,Riverline Light Rail,00008B,21,10,67.0
3263,17,Riverline Light Rail,00008B,21,10,67.0
3264,17,Riverline Light Rail,00008B,21,10,67.0
3265,17,Riverline Light Rail,00008B,21,10,67.0
3266,17,Riverline Light Rail,00008B,21,10,67.0
3267,17,Riverline Light Rail,00008B,21,10,67.0
3268,17,Riverline Light Rail,00008B,21,10,67.0
3269,17,Riverline Light Rail,00008B,21,10,67.0
3270,17,Riverline Light Rail,00008B,21,10,67.0
3271,17,Riverline Light Rail,00008B,21,10,67.0
3272,17,Riverline Light Rail,00008B,21,10,67.0
3273,17,Riverline Light Rail,00008B,21,10,67.0
3274,17,Riverline Light Rail,00008B,21,10,67.0
3275,17,Riverline Light Rail,00008B,21,10,67.0
3276,17,Riverline Light Rail,00008B,21,10,67.0
3277,17,Riverline Light Rail,00008B,21,10,67.0
3278,17,Riverline Light Rail,00008B,21,10,67.0
3279,17,Riverline Light Rail,00008B,21,10,67.0
3280,17,Riverline Light Rail,00008B,21,10,67.0
3281,17,Riverline Light Rail,00008B,21,10,67.0
3282,17,Riverline Light Rail,00008B,21,10,67.0
3283,17,Riverline Light Rail,00008B,21,10,67.0
3284,17,Riverline Light Rail,00008B,21,10,67.0
3285,17,Riverline Light Rail,00008B,21,10,67.0
3286,17,Riverline Light Rail,00008B,8,10,27.0
3287,17,Riverline Light Rail,00008B,5,10,12.0
3288,17,Riverline Light Rail,00008B,5,10,12.0
3289,17,Riverline Light Rail,00008B,5,10,12.0
3290,17,Riverline Light Rail,00008B,15,10,39.0
3291,17,Riverline Light Rail,00008B,4,10,11.0
3292,17,Riverline Light Rail,00008B,13,10,53.0
3293,17,Riverline Light Rail,00008B,21,10,65.0
3294,17,Riverline Light Rail,00008B,21,10,67.0
3295,17,Riverline Light Rail,00008B,21,10,67.0
3296,17,Riverline Light Rail,00008B,21,10,67.0
3297,17,Riverline Light Rail,00008B,21,10,67.0
3298,17,Riverline Light Rail,00008B,21,10,67.0
3299,17,Riverline Light Rail,00008B,21,10,67.0
3300,17,Riverline Light Rail,00008B,21,10,67.0
3301,17,Riverline Light Rail,00008B,21,10,67.0
3302,17,Riverline Light Rail,00008B,21,10,67.0
3303,17,Riverline Light Rail,00008B,21,10,67.0
3304,17,Riverline Light Rail,00008B,21,10,67.0
3305,17,Riverline Light Rail,00008B,21,10,67.0
3306,17,Riverline Light Rail,00008B,21,10,67.0
3307,17,Riverline Light Rail,00008B,21,10,67.0
3308,17,Riverline Light Rail,00008B,21,10,67.0
3309,17,Riverline Light Rail,00008B,21,10,67.0
3310,17,Riverline Light Rail,00008B,21,10,67.0
3311,17,Riverline Light Rail,00008B,21,10,67.0
3312,17,Riverline Light Rail,00008B,21,10,67.0
3313,17,Riverline Light Rail,00008B,21,10,67.0
3314,17,Riverline Light Rail,00008B,21,10,67.0
3315,17,Riverline Light Rail,00008B,21,10,67.0
3316,17,Riverline Light Rail,00008B,21,10,67.0
3317,17,Riverline Light Rail,00008B,21,10,67.0
3318,17,Riverline Light Rail,00008B,21,10,67.0
3319,17,Riverline Light Rail,00008B,21,10,67.0
3320,17,Riverline Light Rail,00008B,21,10,67.0
3321,17,Riverline Light Rail,00008B,21,10,67.0
3322,17,Riverline Light Rail,00008B,21,10,67.0
3323,17,Riverline Light Rail,00008B,21,10,67.0
3324,17,Riverline Light Rail,00008B,21,10,67.0
3325,17,Riverline Light Rail,00008B,21,10,67.0
3326,17,Riverline Light Rail,00008B,21,10,67.0
3327,17,Riverline Light Rail,00008B,21,10,67.0
3328,17,Riverline Light Rail,00008B,21,10,67.0
3329,17,Riverline Light Rail,00008B,21,10,67.0
3330,17,Riverline Light Rail,00008B,21,10,67.0
3331,17,Riverline Light Rail,00008B,19,10,67.0
3332,17,Riverline Light Rail,00008B,7,10,18.0
3333,17,Riverline Light Rail,00008B,10,10,45.0
3334,17,Riverline Light Rail,00008B,8,10,26.0
