trip_id,route_id,route_long_name,route_color,stop_id,service_id,duration_minutes
149,4,Hudson-Bergen Light Rail,008080,15,8,31.0
150,4,Hudson-Bergen Light Rail,008080,15,8,31.0
151,4,Hudson-Bergen Light Rail,008080,15,8,31.0
152,4,Hudson-Bergen Light Rail,008080,15,8,31.0
153,4,Hudson-Bergen Light Rail,008080,15,8,31.0
154,4,Hudson-Bergen Light Rail,008080,15,8,31.0
155,4,Hudson-Bergen Light Rail,008080,15,8,31.0
156,4,Hudson-Bergen Light Rail,008080,15,8,31.0
157,4,Hudson-Bergen Light Rail,008080,15,8,31.0
158,4,Hudson-Bergen Light Rail,008080,15,8,31.0
159,4,Hudson-Bergen Light Rail,008080,15,8,31.0
160,4,Hudson-Bergen Light Rail,008080,15,8,31.0
161,4,Hudson-Bergen Light Rail,008080,15,8,31.0
162,4,Hudson-Bergen Light Rail,008080,15,8,31.0
163,4,Hudson-Bergen Light Rail,008080,15,8,31.0
164,4,Hudson-Bergen Light Rail,008080,15,8,31.0
165,4,Hudson-Bergen Light Rail,008080,15,8,31.0
166,4,Hudson-Bergen Light Rail,008080,15,8,31.0
167,4,Hudson-Bergen Light Rail,008080,15,8,31.0
168,4,Hudson-Bergen Light Rail,008080,15,8,31.0
169,4,Hudson-Bergen Light Rail,008080,15,8,31.0
170,4,Hudson-Bergen Light Rail,008080,15,8,31.0
171,4,Hudson-Bergen Light Rail,008080,15,8,31.0
172,4,Hudson-Bergen Light Rail,008080,15,8,31.0
173,4,Hudson-Bergen Light Rail,008080,15,8,31.0
174,4,Hudson-Bergen Light Rail,008080,15,8,31.0
175,4,Hudson-Bergen Light Rail,008080,15,8,31.0
176,4,Hudson-Bergen Light Rail,008080,15,8,31.0
177,4,Hudson-Bergen Light Rail,008080,15,8,31.0
178,4,Hudson-Bergen Light Rail,008080,15,8,31.0
179,4,Hudson-Bergen Light Rail,008080,15,8,31.0
180,4,Hudson-Bergen Light Rail,008080,15,8,31.0
