trip_id,route_id,route_long_name,route_color,stop_id,service_id,duration_minutes
2859,15,Princeton Shuttle,DD3439,2,2,5.0
2860,15,Princeton Shuttle,DD3439,2,2,5.0
2861,15,Princeton Shuttle,DD3439,2,2,5.0
2862,15,Princeton Shuttle,DD3439,2,3,5.0
2863,15,Princeton Shuttle,DD3439,2,3,5.0
2864,15,Princeton Shuttle,DD3439,2,1,5.0
2865,15,Princeton Shuttle,DD3439,2,1,5.0
2866,15,Princeton Shuttle,DD3439,2,1,5.0
2867,15,Princeton Shuttle,DD3439,2,1,5.0
2868,15,Princeton Shuttle,DD3439,2,1,5.0
2869,15,Princeton Shuttle,DD3439,2,1,5.0
2870,15,Princeton Shuttle,DD3439,2,1,5.0
2871,15,Princeton Shuttle,DD3439,2,1,5.0
2872,15,Princeton Shuttle,DD3439,2,1,5.0
2873,15,Princeton Shuttle,DD3439,2,1,5.0
2874,15,Princeton Shuttle,DD3439,2,1,5.0
2875,15,Princeton Shuttle,DD3439,2,1,5.0
2876,15,Princeton Shuttle,DD3439,2,1,5.0
2877,15,Princeton Shuttle,DD3439,2,1,5.0
2878,15,Princeton Shuttle,DD3439,2,1,5.0
2879,15,Princeton Shuttle,DD3439,2,1,5.0
2880,15,Princeton Shuttle,DD3439,2,1,5.0
2881,15,Princeton Shuttle,DD3439,2,1,5.0
2882,15,Princeton Shuttle,DD3439,2,1,5.0
2883,15,Princeton Shuttle,DD3439,2,1,5.0
2884,15,Princeton Shuttle,DD3439,2,1,5.0
2885,15,Princeton Shuttle,DD3439,2,1,5.0
2886,15,Princeton Shuttle,DD3439,2,1,5.0
2887,15,Princeton Shuttle,DD3439,2,1,5.0
2888,15,Princeton Shuttle,DD3439,2,1,5.0
2889,15,Princeton Shuttle,DD3439,2,1,5.0
2890,15,Princeton Shuttle,DD3439,2,1,5.0
2891,15,Princeton Shuttle,DD3439,2,1,5.0
2892,15,Princeton Shuttle,DD3439,2,1,5.0
2893,15,Princeton Shuttle,DD3439,2,2,5.0
2894,15,Princeton Shuttle,DD3439,2,2,5.0
2895,15,Princeton Shuttle,DD3439,2,2,5.0
2896,15,Princeton Shuttle,DD3439,2,2,5.0
2897,15,Princeton Shuttle,DD3439,2,2,5.0
2898,15,Princeton Shuttle,DD3439,2,2,5.0
2899,15,Princeton Shuttle,DD3439,2,2,5.0
2900,15,Princeton Shuttle,DD3439,2,2,5.0
2901,15,Princeton Shuttle,DD3439,2,2,5.0
2902,15,Princeton Shuttle,DD3439,2,2,5.0
2903,15,Princeton Shuttle,DD3439,2,2,5.0
2904,15,Princeton Shuttle,DD3439,2,2,5.0
2905,15,Princeton Shuttle,DD3439,2,2,5.0
2906,15,Princeton Shuttle,DD3439,2,2,5.0
2907,15,Princeton Shuttle,DD3439,2,2,5.0
2908,15,Princeton Shuttle,DD3439,2,2,5.0
2909,15,Princeton Shuttle,DD3439,2,2,5.0
2910,15,Princeton Shuttle,DD3439,2,2,5.0
2911,15,Princeton Shuttle,DD3439,2,2,5.0
2912,15,Princeton Shuttle,DD3439,2,2,5.0
2913,15,Princeton Shuttle,DD3439,2,2,5.0
2914,15,Princeton Shuttle,DD3439,2,2,5.0
2915,15,Princeton Shuttle,DD3439,2,2,5.0
2916,15,Princeton Shuttle,DD3439,2,2,5.0
2917,15,Princeton Shuttle,DD3439,2,2,5.0
2918,15,Princeton Shuttle,DD3439,2,2,5.0
2919,15,Princeton Shuttle,DD3439,2,2,5.0
2920,15,Princeton Shuttle,DD3439,2,2,5.0
2921,15,Princeton Shuttle,DD3439,2,2,5.0
2922,15,Princeton Shuttle,DD3439,2,2,5.0
2923,15,Princeton Shuttle,DD3439,2,2,5.0
2924,15,Princeton Shuttle,DD3439,2,2,5.0
2925,15,Princeton Shuttle,DD3439,2,2,5.0
2926,15,Princeton Shuttle,DD3439,2,2,5.0
2927,15,Princeton Shuttle,DD3439,2,2,5.0
2928,15,Princeton Shuttle,DD3439,2,2,5.0
2929,15,Princeton Shuttle,DD3439,2,2,5.0
2930,15,Princeton Shuttle,DD3439,2,2,5.0
2931,15,Princeton Shuttle,DD3439,2,2,5.0
2932,15,Princeton Shuttle,DD3439,2,2,5.0
2933,15,Princeton Shuttle,DD3439,2,2,5.0
2934,15,Princeton Shuttle,DD3439,2,2,5.0
2935,15,Princeton Shuttle,DD3439,2,2,5.0
2936,15,Princeton Shuttle,DD3439,2,2,5.0
2937,15,Princeton Shuttle,DD3439,2,2,5.0
2938,15,Princeton Shuttle,DD3439,2,2,5.0
2939,15,Princeton Shuttle,DD3439,2,3,5.0
2940,15,Princeton Shuttle,DD3439,2,3,5.0
2941,15,Princeton Shuttle,DD3439,2,1,5.0
2942,15,Princeton Shuttle,DD3439,2,1,5.0
2943,15,Princeton Shuttle,DD3439,2,1,5.0
2944,15,Princeton Shuttle,DD3439,2,1,5.0
2945,15,Princeton Shuttle,DD3439,2,1,5.0
2946,15,Princeton Shuttle,DD3439,2,1,5.0
2947,15,Princeton Shuttle,DD3439,2,1,5.0
2948,15,Princeton Shuttle,DD3439,2,1,5.0
2949,15,Princeton Shuttle,DD3439,2,1,5.0
2950,15,Princeton Shuttle,DD3439,2,1,5.0
2951,15,Princeton Shuttle,DD3439,2,1,5.0
2952,15,Princeton Shuttle,DD3439,2,1,5.0
2953,15,Princeton Shuttle,DD3439,2,1,5.0
2954,15,Princeton Shuttle,DD3439,2,1,5.0
2955,15,Princeton Shuttle,DD3439,2,1,5.0
2956,15,Princeton Shuttle,DD3439,2,1,5.0
2957,15,Princeton Shuttle,DD3439,2,1,5.0
2958,15,Princeton Shuttle,DD3439,2,1,5.0
2959,15,Princeton Shuttle,DD3439,2,1,5.0
2960,15,Princeton Shuttle,DD3439,2,1,5.0
2961,15,Princeton Shuttle,DD3439,2,1,5.0
2962,15,Princeton Shuttle,DD3439,2,1,5.0
2963,15,Princeton Shuttle,DD3439,2,1,5.0
2964,15,Princeton Shuttle,DD3439,2,1,5.0
2965,15,Princeton Shuttle,DD3439,2,1,5.0
2966,15,Princeton Shuttle,DD3439,2,1,5.0
2967,15,Princeton Shuttle,DD3439,2,1,5.0
2968,15,Princeton Shuttle,DD3439,2,1,5.0
2969,15,Princeton Shuttle,DD3439,2,1,5.0
2970,15,Princeton Shuttle,DD3439,2,2,5.0
2971,15,Princeton Shuttle,DD3439,2,2,5.0
2972,15,Princeton Shuttle,DD3439,2,2,5.0
2973,15,Princeton Shuttle,DD3439,2,2,5.0
2974,15,Princeton Shuttle,DD3439,2,2,5.0
2975,15,Princeton Shuttle,DD3439,2,2,5.0
2976,15,Princeton Shuttle,DD3439,2,2,5.0
2977,15,Princeton Shuttle,DD3439,2,2,5.0
2978,15,Princeton Shuttle,DD3439,2,2,5.0
2979,15,Princeton Shuttle,DD3439,2,2,5.0
2980,15,Princeton Shuttle,DD3439,2,2,5.0
2981,15,Princeton Shuttle,DD3439,2,2,5.0
2982,15,Princeton Shuttle,DD3439,2,2,5.0
2983,15,Princeton Shuttle,DD3439,2,2,5.0
2984,15,Princeton Shuttle,DD3439,2,2,5.0
2985,15,Princeton Shuttle,DD3439,2,2,5.0
2986,15,Princeton Shuttle,DD3439,2,2,5.0
2987,15,Princeton Shuttle,DD3439,2,2,5.0
2988,15,Princeton Shuttle,DD3439,2,2,5.0
2989,15,Princeton Shuttle,DD3439,2,2,5.0
2990,15,Princeton Shuttle,DD3439,2,2,5.0
2991,15,Princeton Shuttle,DD3439,2,2,5.0
2992,15,Princeton Shuttle,DD3439,2,2,5.0
2993,15,Princeton Shuttle,DD3439,2,2,5.0
2994,15,Princeton Shuttle,DD3439,2,2,5.0
2995,15,Princeton Shuttle,DD3439,2,2,5.0
2996,15,Princeton Shuttle,DD3439,2,2,5.0
2997,15,Princeton Shuttle,DD3439,2,2,5.0
2998,15,Princeton Shuttle,DD3439,2,2,5.0
2999,15,Princeton Shuttle,DD3439,2,2,5.0
3000,15,Princeton Shuttle,DD3439,2,2,5.0
3001,15,Princeton Shuttle,DD3439,2,2,5.0
3002,15,Princeton Shuttle,DD3439,2,2,5.0
3003,15,Princeton Shuttle,DD3439,2,2,5.0
3004,15,Princeton Shuttle,DD3439,2,2,5.0
3005,15,Princeton Shuttle,DD3439,2,2,5.0
3006,15,Princeton Shuttle,DD3439,2,2,5.0
3007,15,Princeton Shuttle,DD3439,2,2,5.0
3008,15,Princeton Shuttle,DD3439,2,2,5.0
3009,15,Princeton Shuttle,DD3439,2,2,5.0
3010,15,Princeton Shuttle,DD3439,2,2,5.0
3011,15,Princeton Shuttle,DD3439,2,2,5.0
3012,15,Princeton Shuttle,DD3439,2,2,5.0
3013,15,Princeton Shuttle,DD3439,2,2,5.0
3014,15,Princeton Shuttle,DD3439,2,2,5.0
